recruitment,grazing,competition,ID,min_coral_cover
0.95,0.75,0.9,1703,0.01
0.95,0.75,0.95,1704,0.01
0.95,0.76,0,1705,0.01
0.95,0.76,0.05,1706,0.01
0.95,0.76,0.1,1707,0.01
0.95,0.76,0.15,1708,0.01
0.95,0.76,0.2,1709,0.01
0.95,0.76,0.25,1710,0.01
0.95,0.76,0.3,1711,0.01
0.95,0.76,0.35,1712,0.01
0.95,0.76,0.4,1713,0.01
0.95,0.76,0.45,1714,0.01
0.95,0.76,0.5,1715,0.01
0.95,0.76,0.55,1716,0.01
0.95,0.76,0.6,1717,0.01
0.95,0.76,0.65,1718,0.01
0.95,0.76,0.7,1719,0.01
0.95,0.76,0.75,1720,0.01
0.95,0.76,0.8,1721,0.01
0.95,0.76,0.85,1722,0.01
0.95,0.76,0.9,1723,0.01
0.95,0.76,0.95,1724,0.01
0.95,0.77,0,1725,0.01
0.95,0.77,0.05,1726,0.01
0.95,0.77,0.1,1727,0.01
0.95,0.77,0.15,1728,0.01
0.95,0.77,0.2,1729,0.01
0.95,0.77,0.25,1730,0.01
0.95,0.77,0.3,1731,0.01
0.95,0.77,0.35,1732,0.01
0.95,0.77,0.4,1733,0.01
0.95,0.77,0.45,1734,0.01
0.95,0.77,0.5,1735,0.01
0.95,0.77,0.55,1736,0.01
0.95,0.77,0.6,1737,0.01
0.95,0.77,0.65,1738,0.01
0.95,0.77,0.7,1739,0.01
0.95,0.77,0.75,1740,0.01
0.95,0.77,0.8,1741,0.01
0.95,0.77,0.85,1742,0.01
0.95,0.77,0.9,1743,0.01
0.95,0.77,0.95,1744,0.01
0.95,0.78,0,1745,0.01
0.95,0.78,0.05,1746,0.01
0.95,0.78,0.1,1747,0.01
0.95,0.78,0.15,1748,0.01
0.95,0.78,0.2,1749,0.01
0.95,0.78,0.25,1750,0.01
0.95,0.78,0.3,1751,0.01
0.95,0.78,0.35,1752,0.01
0.95,0.78,0.4,1753,0.01
0.95,0.78,0.45,1754,0.01
0.95,0.78,0.5,1755,0.01
0.95,0.78,0.55,1756,0.01
0.95,0.78,0.6,1757,0.01
0.95,0.78,0.65,1758,0.01
0.95,0.78,0.7,1759,0.01
0.95,0.78,0.75,1760,0.01
0.95,0.78,0.8,1761,0.01
0.95,0.78,0.85,1762,0.01
0.95,0.78,0.9,1763,0.01
0.95,0.78,0.95,1764,0.01
0.95,0.79,0,1765,0.01
0.95,0.79,0.05,1766,0.01
0.95,0.79,0.1,1767,0.01
0.95,0.79,0.15,1768,0.01
0.95,0.79,0.2,1769,0.01
0.95,0.79,0.25,1770,0.01
0.95,0.79,0.3,1771,0.01
0.95,0.79,0.35,1772,0.01
0.95,0.79,0.4,1773,0.01
0.95,0.79,0.45,1774,0.01
0.95,0.79,0.5,1775,0.01
0.95,0.79,0.55,1776,0.01
0.95,0.79,0.6,1777,0.01
0.95,0.79,0.65,1778,0.01
0.95,0.79,0.7,1779,0.01
0.95,0.79,0.75,1780,0.01
0.95,0.79,0.8,1781,0.01
0.95,0.79,0.85,1782,0.01
0.95,0.79,0.9,1783,0.01
0.95,0.79,0.95,1784,0.01
0.95,0.8,0,1785,0.01
0.95,0.8,0.05,1786,0.01
0.95,0.8,0.1,1787,0.01
0.95,0.8,0.15,1788,0.01
0.95,0.8,0.2,1789,0.01
0.95,0.8,0.25,1790,0.01
0.95,0.8,0.3,1791,0.01
0.95,0.8,0.35,1792,0.01
0.95,0.8,0.4,1793,0.01
0.95,0.8,0.45,1794,0.01
0.95,0.8,0.5,1795,0.01
0.95,0.8,0.55,1796,0.01
0.95,0.8,0.6,1797,0.01
0.95,0.8,0.65,1798,0.01
0.95,0.8,0.7,1799,0.01
0.95,0.8,0.75,1800,0.01
0.95,0.8,0.8,1801,0.01
0.95,0.8,0.85,1802,0.01
0.95,0.8,0.9,1803,0.01
0.95,0.8,0.95,1804,0.01
0.95,0.81,0,1805,0.01
0.95,0.81,0.05,1806,0.01
0.95,0.81,0.1,1807,0.01
0.95,0.81,0.15,1808,0.01
0.95,0.81,0.2,1809,0.01
0.95,0.81,0.25,1810,0.01
0.95,0.81,0.3,1811,0.01
0.95,0.81,0.35,1812,0.01
0.95,0.81,0.4,1813,0.01
0.95,0.81,0.45,1814,0.01
0.95,0.81,0.5,1815,0.01
0.95,0.81,0.55,1816,0.01
0.95,0.81,0.6,1817,0.01
0.95,0.81,0.65,1818,0.01
0.95,0.81,0.7,1819,0.01
0.95,0.81,0.75,1820,0.01
0.95,0.81,0.8,1821,0.01
0.95,0.81,0.85,1822,0.01
0.95,0.81,0.9,1823,0.01
0.95,0.81,0.95,1824,0.01
0.95,0.82,0,1825,0.01
0.95,0.82,0.05,1826,0.01
0.95,0.82,0.1,1827,0.01
0.95,0.82,0.15,1828,0.01
0.95,0.82,0.2,1829,0.01
0.95,0.82,0.25,1830,0.01
0.95,0.82,0.3,1831,0.01
0.95,0.82,0.35,1832,0.01
0.95,0.82,0.4,1833,0.01
0.95,0.82,0.45,1834,0.01
0.95,0.82,0.5,1835,0.01
0.95,0.82,0.55,1836,0.01
0.95,0.82,0.6,1837,0.01
0.95,0.82,0.65,1838,0.01
0.95,0.82,0.7,1839,0.01
0.95,0.82,0.75,1840,0.01
0.95,0.82,0.8,1841,0.01
0.95,0.82,0.85,1842,0.01
0.95,0.82,0.9,1843,0.01
0.95,0.82,0.95,1844,0.01
0.95,0.83,0,1845,0.01
0.95,0.83,0.05,1846,0.01
0.95,0.83,0.1,1847,0.01
0.95,0.83,0.15,1848,0.01
0.95,0.83,0.2,1849,0.01
0.95,0.83,0.25,1850,0.01
0.95,0.83,0.3,1851,0.01
0.95,0.83,0.35,1852,0.01
0.95,0.83,0.4,1853,0.01
0.95,0.83,0.45,1854,0.01
0.95,0.83,0.5,1855,0.01
0.95,0.83,0.55,1856,0.01
0.95,0.83,0.6,1857,0.01
0.95,0.83,0.65,1858,0.01
0.95,0.83,0.7,1859,0.01
0.95,0.83,0.75,1860,0.01
0.95,0.83,0.8,1861,0.01
0.95,0.83,0.85,1862,0.01
0.95,0.83,0.9,1863,0.01
0.95,0.83,0.95,1864,0.01
0.95,0.84,0,1865,0.01
0.95,0.84,0.05,1866,0.01
0.95,0.84,0.1,1867,0.01
0.95,0.84,0.15,1868,0.01
0.95,0.84,0.2,1869,0.01
0.95,0.84,0.25,1870,0.01
0.95,0.84,0.3,1871,0.01
0.95,0.84,0.35,1872,0.01
0.95,0.84,0.4,1873,0.01
0.95,0.84,0.45,1874,0.01
0.95,0.84,0.5,1875,0.01
0.95,0.84,0.55,1876,0.01
0.95,0.84,0.6,1877,0.01
0.95,0.84,0.65,1878,0.01
0.95,0.84,0.7,1879,0.01
0.95,0.84,0.75,1880,0.01
0.95,0.84,0.8,1881,0.01
0.95,0.84,0.85,1882,0.01
0.95,0.84,0.9,1883,0.01
0.95,0.84,0.95,1884,0.01
0.95,0.85,0,1885,0.01
0.95,0.85,0.05,1886,0.01
0.95,0.85,0.1,1887,0.01
0.95,0.85,0.15,1888,0.01
0.95,0.85,0.2,1889,0.01
0.95,0.85,0.25,1890,0.01
0.95,0.85,0.3,1891,0.01
0.95,0.85,0.35,1892,0.01
0.95,0.85,0.4,1893,0.01
0.95,0.85,0.45,1894,0.01
0.95,0.85,0.5,1895,0.01
0.95,0.85,0.55,1896,0.01
0.95,0.85,0.6,1897,0.01
0.95,0.85,0.65,1898,0.01
0.95,0.85,0.7,1899,0.01
0.95,0.85,0.75,1900,0.01
0.95,0.85,0.8,1901,0.01
0.95,0.85,0.85,1902,0.01
0.95,0.85,0.9,1903,0.01
0.95,0.85,0.95,1904,0.01
0.95,0.86,0,1905,0.01
0.95,0.86,0.05,1906,0.01
0.95,0.86,0.1,1907,0.01
0.95,0.86,0.15,1908,0.01
0.95,0.86,0.2,1909,0.01
0.95,0.86,0.25,1910,0.01
0.95,0.86,0.3,1911,0.01
0.95,0.86,0.35,1912,0.01
0.95,0.86,0.4,1913,0.01
0.95,0.86,0.45,1914,0.01
0.95,0.86,0.5,1915,0.01
0.95,0.86,0.55,1916,0.01
0.95,0.86,0.6,1917,0.01
0.95,0.86,0.65,1918,0.01
0.95,0.86,0.7,1919,0.01
0.95,0.86,0.75,1920,0.01
0.95,0.86,0.8,1921,0.01
0.95,0.86,0.85,1922,0.01
0.95,0.86,0.9,1923,0.01
0.95,0.86,0.95,1924,0.01
0.95,0.87,0,1925,0.01
0.95,0.87,0.05,1926,0.01
0.95,0.87,0.1,1927,0.01
0.95,0.87,0.15,1928,0.01
0.95,0.87,0.2,1929,0.01
0.95,0.87,0.25,1930,0.01
0.95,0.87,0.3,1931,0.01
0.95,0.87,0.35,1932,0.01
0.95,0.87,0.4,1933,0.01
0.95,0.87,0.45,1934,0.01
0.95,0.87,0.5,1935,0.01
0.95,0.87,0.55,1936,0.01
0.95,0.87,0.6,1937,0.01
0.95,0.87,0.65,1938,0.01
0.95,0.87,0.7,1939,0.01
0.95,0.87,0.75,1940,0.01
0.95,0.87,0.8,1941,0.01
0.95,0.87,0.85,1942,0.01
0.95,0.87,0.9,1943,0.01
0.95,0.87,0.95,1944,0.01
0.95,0.88,0,1945,0.01
0.95,0.88,0.05,1946,0.01
0.95,0.88,0.1,1947,0.01
0.95,0.88,0.15,1948,0.01
0.95,0.88,0.2,1949,0.01
0.95,0.88,0.25,1950,0.01
0.95,0.88,0.3,1951,0.01
0.95,0.88,0.35,1952,0.01
0.95,0.88,0.4,1953,0.01
0.95,0.88,0.45,1954,0.01
0.95,0.88,0.5,1955,0.01
0.95,0.88,0.55,1956,0.01
0.95,0.88,0.6,1957,0.01
0.95,0.88,0.65,1958,0.01
0.95,0.88,0.7,1959,0.01
0.95,0.88,0.75,1960,0.01
0.95,0.88,0.8,1961,0.01
0.95,0.88,0.85,1962,0.01
0.95,0.88,0.9,1963,0.01
0.95,0.88,0.95,1964,0.01
0.95,0.89,0,1965,0.01
0.95,0.89,0.05,1966,0.01
0.95,0.89,0.1,1967,0.01
0.95,0.89,0.15,1968,0.01
0.95,0.89,0.2,1969,0.01
0.95,0.89,0.25,1970,0.01
0.95,0.89,0.3,1971,0.01
0.95,0.89,0.35,1972,0.01
0.95,0.89,0.4,1973,0.01
0.95,0.89,0.45,1974,0.01
0.95,0.89,0.5,1975,0.01
0.95,0.89,0.55,1976,0.01
0.95,0.89,0.6,1977,0.01
0.95,0.89,0.65,1978,0.01
0.95,0.89,0.7,1979,0.01
0.95,0.89,0.75,1980,0.01
0.95,0.89,0.8,1981,0.01
0.95,0.89,0.85,1982,0.01
0.95,0.89,0.9,1983,0.01
0.95,0.89,0.95,1984,0.01
0.95,0.9,0,1985,0.01
0.95,0.9,0.05,1986,0.01
0.95,0.9,0.1,1987,0.01
0.95,0.9,0.15,1988,0.01
0.95,0.9,0.2,1989,0.01
0.95,0.9,0.25,1990,0.01
0.95,0.9,0.3,1991,0.01
0.95,0.9,0.35,1992,0.01
0.95,0.9,0.4,1993,0.01
0.95,0.9,0.45,1994,0.01
0.95,0.9,0.5,1995,0.01
0.95,0.9,0.55,1996,0.01
0.95,0.9,0.6,1997,0.01
0.95,0.9,0.65,1998,0.01
0.95,0.9,0.7,1999,0.01
0.95,0.9,0.75,2000,0.01
0.95,0.9,0.8,2001,0.01
0.95,0.9,0.85,2002,0.01
0.95,0.9,0.9,2003,0.01
0.95,0.9,0.95,2004,0.01
0.95,0.91,0,2005,0.01
0.95,0.91,0.05,2006,0.01
0.95,0.91,0.1,2007,0.01
0.95,0.91,0.15,2008,0.01
0.95,0.91,0.2,2009,0.01
0.95,0.91,0.25,2010,0.01
0.95,0.91,0.3,2011,0.01
0.95,0.91,0.35,2012,0.01
0.95,0.91,0.4,2013,0.01
0.95,0.91,0.45,2014,0.01
0.95,0.91,0.5,2015,0.01
0.95,0.91,0.55,2016,0.01
0.95,0.91,0.6,2017,0.01
0.95,0.91,0.65,2018,0.01
0.95,0.91,0.7,2019,0.01
0.95,0.91,0.75,2020,0.01
0.95,0.91,0.8,2021,0.01
0.95,0.91,0.85,2022,0.01
0.95,0.91,0.9,2023,0.01
0.95,0.91,0.95,2024,0.01
0.95,0.92,0,2025,0.01
0.95,0.92,0.05,2026,0.01
0.95,0.92,0.1,2027,0.01
0.95,0.92,0.15,2028,0.01
0.95,0.92,0.2,2029,0.01
0.95,0.92,0.25,2030,0.01
0.95,0.92,0.3,2031,0.01
0.95,0.92,0.35,2032,0.01
0.95,0.92,0.4,2033,0.01
0.95,0.92,0.45,2034,0.01
0.95,0.92,0.5,2035,0.01
0.95,0.92,0.55,2036,0.01
0.95,0.92,0.6,2037,0.01
0.95,0.92,0.65,2038,0.01
0.95,0.92,0.7,2039,0.01
0.95,0.92,0.75,2040,0.01
0.95,0.92,0.8,2041,0.01
0.95,0.92,0.85,2042,0.01
0.95,0.92,0.9,2043,0.01
0.95,0.92,0.95,2044,0.01
0.95,0.93,0,2045,0.01
0.95,0.93,0.05,2046,0.01
0.95,0.93,0.1,2047,0.01
0.95,0.93,0.15,2048,0.01
0.95,0.93,0.2,2049,0.01
0.95,0.93,0.25,2050,0.01
0.95,0.93,0.3,2051,0.01
0.95,0.93,0.35,2052,0.01
0.95,0.93,0.4,2053,0.01
0.95,0.93,0.45,2054,0.01
0.95,0.93,0.5,2055,0.01
0.95,0.93,0.55,2056,0.01
0.95,0.93,0.6,2057,0.01
0.95,0.93,0.65,2058,0.01
0.95,0.93,0.7,2059,0.01
0.95,0.93,0.75,2060,0.01
0.95,0.93,0.8,2061,0.01
0.95,0.93,0.85,2062,0.01
0.95,0.93,0.9,2063,0.01
0.95,0.93,0.95,2064,0.01
0.95,0.94,0,2065,0.01
0.95,0.94,0.05,2066,0.01
0.95,0.94,0.1,2067,0.01
0.95,0.94,0.15,2068,0.01
0.95,0.94,0.2,2069,0.01
0.95,0.94,0.25,2070,0.01
0.95,0.94,0.3,2071,0.01
0.95,0.94,0.35,2072,0.01
0.95,0.94,0.4,2073,0.01
0.95,0.94,0.45,2074,0.01
0.95,0.94,0.5,2075,0.01
0.95,0.94,0.55,2076,0.01
0.95,0.94,0.6,2077,0.01
0.95,0.94,0.65,2078,0.01
0.95,0.94,0.7,2079,0.01
0.95,0.94,0.75,2080,0.01
0.95,0.94,0.8,2081,0.01
0.95,0.94,0.85,2082,0.01
0.95,0.94,0.9,2083,0.01
0.95,0.94,0.95,2084,0.01
0.95,0.95,0,2085,0.01
0.95,0.95,0.05,2086,0.01
0.95,0.95,0.1,2087,0.01
0.95,0.95,0.15,2088,0.01
0.95,0.95,0.2,2089,0.01
0.95,0.95,0.25,2090,0.01
0.95,0.95,0.3,2091,0.01
0.95,0.95,0.35,2092,0.01
0.95,0.95,0.4,2093,0.01
0.95,0.95,0.45,2094,0.01
0.95,0.95,0.5,2095,0.01
0.95,0.95,0.55,2096,0.01
0.95,0.95,0.6,2097,0.01
0.95,0.95,0.65,2098,0.01
0.95,0.95,0.7,2099,0.01
0.95,0.95,0.75,2100,0.01
0.95,0.95,0.8,2101,0.01
0.95,0.95,0.85,2102,0.01
0.95,0.95,0.9,2103,0.01
0.95,0.95,0.95,2104,0.01
0.95,0.96,0,2105,0.01
0.95,0.96,0.05,2106,0.01
0.95,0.96,0.1,2107,0.01
0.95,0.96,0.15,2108,0.01
0.95,0.96,0.2,2109,0.01
0.95,0.96,0.25,2110,0.01
0.95,0.96,0.3,2111,0.01
0.95,0.96,0.35,2112,0.01
0.95,0.96,0.4,2113,0.01
0.95,0.96,0.45,2114,0.01
0.95,0.96,0.5,2115,0.01
0.95,0.96,0.55,2116,0.01
0.95,0.96,0.6,2117,0.01
0.95,0.96,0.65,2118,0.01
0.95,0.96,0.7,2119,0.01
0.95,0.96,0.75,2120,0.01
0.95,0.96,0.8,2121,0.01
0.95,0.96,0.85,2122,0.01
0.95,0.96,0.9,2123,0.01
0.95,0.96,0.95,2124,0.01
0.95,0.97,0,2125,0.01
0.95,0.97,0.05,2126,0.01
0.95,0.97,0.1,2127,0.01
0.95,0.97,0.15,2128,0.01
0.95,0.97,0.2,2129,0.01
0.95,0.97,0.25,2130,0.01
0.95,0.97,0.3,2131,0.01
0.95,0.97,0.35,2132,0.01
0.95,0.97,0.4,2133,0.01
0.95,0.97,0.45,2134,0.01
0.95,0.97,0.5,2135,0.01
0.95,0.97,0.55,2136,0.01
0.95,0.97,0.6,2137,0.01
0.95,0.97,0.65,2138,0.01
0.95,0.97,0.7,2139,0.01
0.95,0.97,0.75,2140,0.01
0.95,0.97,0.8,2141,0.01
0.95,0.97,0.85,2142,0.01
0.95,0.97,0.9,2143,0.01
0.95,0.97,0.95,2144,0.01
0.95,0.98,0,2145,0.01
0.95,0.98,0.05,2146,0.01
0.95,0.98,0.1,2147,0.01
0.95,0.98,0.15,2148,0.01
0.95,0.98,0.2,2149,0.01
0.95,0.98,0.25,2150,0.01
0.95,0.98,0.3,2151,0.01
0.95,0.98,0.35,2152,0.01
0.95,0.98,0.4,2153,0.01
0.95,0.98,0.45,2154,0.01
0.95,0.98,0.5,2155,0.01
0.95,0.98,0.55,2156,0.01
0.95,0.98,0.6,2157,0.01
0.95,0.98,0.65,2158,0.01
0.95,0.98,0.7,2159,0.01
0.95,0.98,0.75,2160,0.01
0.95,0.98,0.8,2161,0.01
0.95,0.98,0.85,2162,0.01
0.95,0.98,0.9,2163,0.01
0.95,0.98,0.95,2164,0.01
0.95,0.99,0,2165,0.01
0.95,0.99,0.05,2166,0.01
0.95,0.99,0.1,2167,0.01
0.95,0.99,0.15,2168,0.01
0.95,0.99,0.2,2169,0.01
0.95,0.99,0.25,2170,0.01
0.95,0.99,0.3,2171,0.01
0.95,0.99,0.35,2172,0.01
0.95,0.99,0.4,2173,0.01
0.95,0.99,0.45,2174,0.01
0.95,0.99,0.5,2175,0.01
0.95,0.99,0.55,2176,0.01
0.95,0.99,0.6,2177,0.01
0.95,0.99,0.65,2178,0.01
0.95,0.99,0.7,2179,0.01
0.95,0.99,0.75,2180,0.01
0.95,0.99,0.8,2181,0.01
0.95,0.99,0.85,2182,0.01
0.95,0.99,0.9,2183,0.01
0.95,0.99,0.95,2184,0.01
0.9,0.04,0,42,0.01
0.9,0.04,0.1,44,0.01
0.9,0.05,0,63,0.01
0.9,0.05,0.05,42,0.01
0.9,0.05,0.1,42,0.9600000000000001
0.9,0.06,0,84,0.01
0.9,0.06,0,88,0.01
0.9,0.06,0.05,89,0.01
0.9,0.06,0.1,42,0.01
0.9,0.06,0.15,42,0.6100000000000001
0.9,0.07,0,109,0.01
0.9,0.07,0.05,111,0.01
0.9,0.07,0.1,112,0.01
0.9,0.07,0.15,42,0.01
0.9,0.07,0.2,42,0.36000000000000004
0.9,0.08,0,131,0.01
0.9,0.08,0.05,133,0.01
0.9,0.08,0.1,134,0.01
0.9,0.08,0.15,136,0.01
0.9,0.08,0.2,42,0.01
0.9,0.08,0.25,42,0.26
0.9,0.09,0,154,0.01
0.9,0.09,0.05,155,0.01
0.9,0.09,0.1,156,0.01
0.9,0.09,0.1,44,0.01
0.9,0.09,0.15,157,0.01
0.9,0.09,0.2,159,0.01
0.9,0.09,0.25,42,0.01
0.9,0.09,0.3,42,0.21000000000000002
0.9,0.1,0,176,0.01
0.9,0.1,0.05,178,0.01
0.9,0.1,0.1,179,0.01
0.9,0.1,0.15,181,0.01
0.9,0.1,0.2,182,0.01
0.9,0.1,0.25,184,0.01
0.9,0.1,0.3,42,0.01
0.9,0.1,0.35,42,0.16000000000000003
0.9,0.1,0.4,42,0.9600000000000001
0.9,0.11,0,200,0.01
0.9,0.11,0.05,203,0.01
0.9,0.11,0.1,204,0.01
0.9,0.11,0.15,205,0.01
0.9,0.11,0.15,86,0.01
0.9,0.11,0.2,206,0.01
0.9,0.11,0.25,207,0.01
0.9,0.11,0.3,209,0.01
0.9,0.11,0.35,42,0.01
0.9,0.11,0.4,42,0.11
0.9,0.11,0.45,42,0.8600000000000001
0.9,0.12,0,224,0.01
0.9,0.12,0.05,225,0.01
0.9,0.12,0.1,226,0.01
0.9,0.12,0.15,227,0.01
0.9,0.12,0.2,229,0.01
0.9,0.12,0.25,230,0.01
0.9,0.12,0.3,231,0.01
0.9,0.12,0.35,233,0.01
0.9,0.12,0.4,42,0.01
0.9,0.12,0.45,42,0.11
0.9,0.12,0.5,42,0.81
0.9,0.13,0,247,0.01
0.9,0.13,0.05,249,0.01
0.9,0.13,0.1,251,0.01
0.9,0.13,0.15,252,0.01
0.9,0.13,0.2,253,0.01
0.9,0.13,0.2,88,0.01
0.9,0.13,0.25,255,0.01
0.9,0.13,0.3,256,0.01
0.9,0.13,0.35,257,0.01
0.9,0.13,0.4,259,0.01
0.9,0.13,0.45,42,0.01
0.9,0.13,0.5,42,0.11
0.9,0.13,0.55,42,0.7100000000000001
0.9,0.14,0,272,0.01
0.9,0.14,0.05,274,0.01
0.9,0.14,0.1,275,0.01
0.9,0.14,0.15,277,0.01
0.9,0.14,0.2,279,0.01
0.9,0.14,0.25,280,0.01
0.9,0.14,0.3,281,0.01
0.9,0.14,0.35,282,0.01
0.9,0.14,0.4,283,0.01
0.9,0.14,0.45,285,0.01
0.9,0.14,0.5,42,0.01
0.9,0.14,0.55,42,0.11
0.9,0.14,0.6,42,0.66
0.9,0.15,0,296,0.01
0.9,0.15,0.05,299,0.01
0.9,0.15,0.1,300,0.01
0.9,0.15,0.15,302,0.01
0.9,0.15,0.2,303,0.01
0.9,0.15,0.25,304,0.01
0.9,0.15,0.3,306,0.01
0.9,0.15,0.35,307,0.01
0.9,0.15,0.4,308,0.01
0.9,0.15,0.45,309,0.01
0.9,0.15,0.5,310,0.01
0.9,0.15,0.55,42,0.01
0.9,0.15,0.6,42,0.11
0.9,0.15,0.65,42,0.6100000000000001
0.9,0.15,0.7,42,0.9600000000000001
0.9,0.16,0,320,0.01
0.9,0.16,0.05,323,0.01
0.9,0.16,0.1,326,0.01
0.9,0.16,0.15,328,0.01
0.9,0.16,0.2,329,0.01
0.9,0.16,0.25,331,0.01
0.9,0.16,0.3,333,0.01
0.9,0.16,0.35,335,0.01
0.9,0.16,0.4,336,0.01
0.9,0.16,0.45,337,0.01
0.9,0.16,0.5,338,0.01
0.9,0.16,0.55,339,0.01
0.9,0.16,0.6,42,0.01
0.9,0.16,0.65,42,0.11
0.9,0.16,0.7,42,0.56
0.9,0.16,0.75,42,0.91
0.9,0.17,0,348,0.01
0.9,0.17,0.05,352,0.01
0.9,0.17,0.1,355,0.01
0.9,0.17,0.15,357,0.01
0.9,0.17,0.2,359,0.01
0.9,0.17,0.25,360,0.01
0.9,0.17,0.3,362,0.01
0.9,0.17,0.35,363,0.01
0.9,0.17,0.4,364,0.01
0.9,0.17,0.45,365,0.01
0.9,0.17,0.5,366,0.01
0.9,0.17,0.55,367,0.01
0.9,0.17,0.6,368,0.01
0.9,0.17,0.65,42,0.01
0.9,0.17,0.7,42,0.11
0.9,0.17,0.75,42,0.56
0.9,0.17,0.8,42,0.8600000000000001
0.9,0.18,0,376,0.01
0.9,0.18,0.05,380,0.01
0.9,0.18,0.1,382,0.01
0.9,0.18,0.15,383,0.01
0.9,0.18,0.2,385,0.01
0.9,0.18,0.25,386,0.01
0.9,0.18,0.3,387,0.01
0.9,0.18,0.35,389,0.01
0.9,0.18,0.35,391,0.01
0.9,0.18,0.4,392,0.01
0.9,0.18,0.45,393,0.01
0.9,0.18,0.5,394,0.01
0.9,0.18,0.55,396,0.01
0.9,0.18,0.6,397,0.01
0.9,0.18,0.65,398,0.01
0.9,0.18,0.7,42,0.01
0.9,0.18,0.75,42,0.11
0.9,0.18,0.8,42,0.51
0.9,0.18,0.85,42,0.8600000000000001
0.9,0.19,0,405,0.01
0.9,0.19,0.05,408,0.01
0.9,0.19,0.1,410,0.01
0.9,0.19,0.15,412,0.01
0.9,0.19,0.2,413,0.01
0.9,0.19,0.25,414,0.01
0.9,0.19,0.3,415,0.01
0.9,0.19,0.35,416,0.01
0.9,0.19,0.4,418,0.01
0.9,0.19,0.4,417,0.01
0.9,0.19,0.45,419,0.01
0.9,0.19,0.5,420,0.01
0.9,0.19,0.55,421,0.01
0.9,0.19,0.6,423,0.01
0.9,0.19,0.65,424,0.01
0.9,0.19,0.7,425,0.01
0.9,0.19,0.75,427,0.01
0.9,0.19,0.8,42,0.11
0.9,0.19,0.85,42,0.51
0.9,0.19,0.9,42,0.81
0.9,0.2,0,432,0.01
0.9,0.2,0.05,435,0.01
0.9,0.2,0.1,438,0.01
0.9,0.2,0.15,440,0.01
0.9,0.2,0.2,441,0.01
0.9,0.2,0.25,442,0.01
0.9,0.2,0.3,443,0.01
0.9,0.2,0.35,444,0.01
0.9,0.2,0.4,445,0.01
0.9,0.2,0.45,447,0.01
0.9,0.2,0.5,448,0.01
0.9,0.2,0.55,449,0.01
0.9,0.2,0.6,450,0.01
0.9,0.2,0.65,452,0.01
0.9,0.2,0.7,453,0.01
0.9,0.2,0.75,455,0.01
0.9,0.2,0.8,456,0.01
0.9,0.2,0.85,42,0.11
0.9,0.2,0.9,42,0.51
0.9,0.2,0.95,42,0.76
0.9,0.21,0,460,0.01
0.9,0.21,0.05,463,0.01
0.9,0.21,0.1,465,0.01
0.9,0.21,0.15,467,0.01
0.9,0.21,0.2,469,0.01
0.9,0.21,0.25,471,0.01
0.9,0.21,0.3,472,0.01
0.9,0.21,0.35,473,0.01
0.9,0.21,0.4,475,0.01
0.9,0.21,0.45,477,0.01
0.9,0.21,0.45,86,0.01
0.9,0.21,0.5,479,0.01
0.9,0.21,0.55,480,0.01
0.9,0.21,0.6,481,0.01
0.9,0.21,0.65,482,0.01
0.9,0.21,0.7,484,0.01
0.9,0.21,0.75,485,0.01
0.9,0.21,0.8,487,0.01
0.9,0.21,0.85,488,0.01
0.9,0.21,0.9,42,0.16000000000000003
0.9,0.21,0.95,42,0.51
0.9,0.22,0,491,0.01
0.9,0.22,0.05,493,0.01
0.9,0.22,0.1,495,0.01
0.9,0.22,0.15,497,0.01
0.9,0.22,0.2,501,0.01
0.9,0.22,0.25,502,0.01
0.9,0.22,0.3,503,0.01
0.9,0.22,0.35,504,0.01
0.9,0.22,0.4,505,0.01
0.9,0.22,0.45,506,0.01
0.9,0.22,0.5,507,0.01
0.9,0.22,0.5,499,0.01
0.9,0.22,0.55,508,0.01
0.9,0.22,0.6,509,0.01
0.9,0.22,0.65,510,0.01
0.9,0.22,0.7,511,0.01
0.9,0.22,0.75,513,0.01
0.9,0.22,0.8,514,0.01
0.9,0.22,0.85,516,0.01
0.9,0.22,0.9,517,0.01
0.9,0.22,0.95,42,0.16000000000000003
0.9,0.23,0,519,0.01
0.9,0.23,0.05,521,0.01
0.9,0.23,0.1,523,0.01
0.9,0.23,0.15,525,0.01
0.9,0.23,0.2,527,0.01
0.9,0.23,0.25,529,0.01
0.9,0.23,0.3,531,0.01
0.9,0.23,0.35,532,0.01
0.9,0.23,0.4,533,0.01
0.9,0.23,0.45,535,0.01
0.9,0.23,0.5,537,0.01
0.9,0.23,0.55,539,0.01
0.9,0.23,0.6,540,0.01
0.9,0.23,0.65,542,0.01
0.9,0.23,0.7,543,0.01
0.9,0.23,0.75,544,0.01
0.9,0.23,0.8,546,0.01
0.9,0.23,0.85,547,0.01
0.9,0.23,0.9,549,0.01
0.9,0.23,0.95,551,0.01
0.9,0.24,0,552,0.01
0.9,0.24,0.05,553,0.01
0.9,0.24,0.1,555,0.01
0.9,0.24,0.15,557,0.01
0.9,0.24,0.2,559,0.01
0.9,0.24,0.25,561,0.01
0.9,0.24,0.3,562,0.01
0.9,0.24,0.35,563,0.01
0.9,0.24,0.4,564,0.01
0.9,0.24,0.45,565,0.01
0.9,0.24,0.5,567,0.01
0.9,0.24,0.55,570,0.01
0.9,0.24,0.55,44,0.01
